id, name, email, major
8351,student8351,student8351@test.com,FRENCH
8352,student8352,student8352@test.com,BME
8353,student8353,student8353@test.com,ARTHIST
8354,student8354,student8354@test.com,ARTHIST
8355,student8355,student8355@test.com,FRENCH
8356,student8356,student8356@test.com,ENGLISH
8357,student8357,student8357@test.com,ENGLISH
8358,student8358,student8358@test.com,PPE
8359,student8359,student8359@test.com,STA
8360,student8360,student8360@test.com,BME
8361,student8361,student8361@test.com,GERMAN
8362,student8362,student8362@test.com,MUSIC
8363,student8363,student8363@test.com,GERMAN
8364,student8364,student8364@test.com,GLHLTH
8365,student8365,student8365@test.com,STA
8366,student8366,student8366@test.com,CULANTH
8367,student8367,student8367@test.com,BME
8368,student8368,student8368@test.com,COMPSCI
8369,student8369,student8369@test.com,BIOLOGY
8370,student8370,student8370@test.com,PPE
8371,student8371,student8371@test.com,BME
8372,student8372,student8372@test.com,ECON
8373,student8373,student8373@test.com,SPANISH
8374,student8374,student8374@test.com,COMPSCI
8375,student8375,student8375@test.com,BIOCHEM
8376,student8376,student8376@test.com,EGR
8377,student8377,student8377@test.com,MGRECON
8378,student8378,student8378@test.com,HISTORY
8379,student8379,student8379@test.com,ECON
8380,student8380,student8380@test.com,FRENCH
8381,student8381,student8381@test.com,EDUC
8382,student8382,student8382@test.com,PSY
8383,student8383,student8383@test.com,SPANISH
8384,student8384,student8384@test.com,PHIL
8385,student8385,student8385@test.com,ARABIC
8386,student8386,student8386@test.com,ECON
8387,student8387,student8387@test.com,COMPSCI
8388,student8388,student8388@test.com,MATH
8389,student8389,student8389@test.com,STA
8390,student8390,student8390@test.com,EDUC
8391,student8391,student8391@test.com,MUSIC
8392,student8392,student8392@test.com,STA
8393,student8393,student8393@test.com,NEUROSCI
8394,student8394,student8394@test.com,CULANTH
8395,student8395,student8395@test.com,PUBPOL
8396,student8396,student8396@test.com,PHIL
8397,student8397,student8397@test.com,CHEM
8398,student8398,student8398@test.com,EVANTH
8399,student8399,student8399@test.com,EGR
8400,student8400,student8400@test.com,PSY
8401,student8401,student8401@test.com,CULANTH
8402,student8402,student8402@test.com,ARTHIST
8403,student8403,student8403@test.com,ARTHIST
8404,student8404,student8404@test.com,FRENCH
8405,student8405,student8405@test.com,MATH
8406,student8406,student8406@test.com,ECE
8407,student8407,student8407@test.com,PPE
8408,student8408,student8408@test.com,ECON
8409,student8409,student8409@test.com,GERMAN
8410,student8410,student8410@test.com,GERMAN
8411,student8411,student8411@test.com,CULANTH
8412,student8412,student8412@test.com,MGRECON
8413,student8413,student8413@test.com,ARABIC
8414,student8414,student8414@test.com,CHEM
8415,student8415,student8415@test.com,GLHLTH
8416,student8416,student8416@test.com,CULANTH
8417,student8417,student8417@test.com,SPANISH
8418,student8418,student8418@test.com,BIOLOGY
8419,student8419,student8419@test.com,CULANTH
8420,student8420,student8420@test.com,PHYSICS
8421,student8421,student8421@test.com,BIOCHEM
8422,student8422,student8422@test.com,GLHLTH
8423,student8423,student8423@test.com,FRENCH
8424,student8424,student8424@test.com,PUBPOL
8425,student8425,student8425@test.com,NEUROSCI
8426,student8426,student8426@test.com,NEUROSCI
8427,student8427,student8427@test.com,ECON
8428,student8428,student8428@test.com,PHYSICS
8429,student8429,student8429@test.com,CULANTH
8430,student8430,student8430@test.com,COMPSCI
8431,student8431,student8431@test.com,PHYSICS
8432,student8432,student8432@test.com,EDUC
8433,student8433,student8433@test.com,EDUC
8434,student8434,student8434@test.com,BME
8435,student8435,student8435@test.com,GLHLTH
8436,student8436,student8436@test.com,MGRECON
8437,student8437,student8437@test.com,PPE
8438,student8438,student8438@test.com,FRENCH
8439,student8439,student8439@test.com,PUBPOL
8440,student8440,student8440@test.com,MUSIC
8441,student8441,student8441@test.com,ECE
8442,student8442,student8442@test.com,GLHLTH
8443,student8443,student8443@test.com,CULANTH
8444,student8444,student8444@test.com,RELIGION
8445,student8445,student8445@test.com,EDUC
8446,student8446,student8446@test.com,BME
8447,student8447,student8447@test.com,CHINESE
8448,student8448,student8448@test.com,BIOCHEM
8449,student8449,student8449@test.com,EDUC
8450,student8450,student8450@test.com,PHIL
8451,student8451,student8451@test.com,EDUC
8452,student8452,student8452@test.com,SPANISH
8453,student8453,student8453@test.com,MATH
8454,student8454,student8454@test.com,CHINESE
8455,student8455,student8455@test.com,BIOLOGY
8456,student8456,student8456@test.com,MUSIC
8457,student8457,student8457@test.com,MGRECON
8458,student8458,student8458@test.com,PPE
8459,student8459,student8459@test.com,COMPSCI
8460,student8460,student8460@test.com,GERMAN
8461,student8461,student8461@test.com,MUSIC
8462,student8462,student8462@test.com,PPE
8463,student8463,student8463@test.com,CULANTH
8464,student8464,student8464@test.com,PHIL
8465,student8465,student8465@test.com,MUSIC
8466,student8466,student8466@test.com,STA
8467,student8467,student8467@test.com,PHIL
8468,student8468,student8468@test.com,PSY
8469,student8469,student8469@test.com,RELIGION
8470,student8470,student8470@test.com,HISTORY
8471,student8471,student8471@test.com,RELIGION
8472,student8472,student8472@test.com,FRENCH
8473,student8473,student8473@test.com,MUSIC
8474,student8474,student8474@test.com,ENGLISH
8475,student8475,student8475@test.com,EDUC
8476,student8476,student8476@test.com,BIOCHEM
8477,student8477,student8477@test.com,BIOLOGY
8478,student8478,student8478@test.com,ENGLISH
8479,student8479,student8479@test.com,RELIGION
8480,student8480,student8480@test.com,BIOLOGY
8481,student8481,student8481@test.com,ARABIC
8482,student8482,student8482@test.com,CHEM
8483,student8483,student8483@test.com,PHYSICS
8484,student8484,student8484@test.com,GERMAN
8485,student8485,student8485@test.com,RELIGION
8486,student8486,student8486@test.com,MATH
8487,student8487,student8487@test.com,EGR
8488,student8488,student8488@test.com,ARTHIST
8489,student8489,student8489@test.com,COMPSCI
8490,student8490,student8490@test.com,COMPSCI
8491,student8491,student8491@test.com,BIOLOGY
8492,student8492,student8492@test.com,PPE
8493,student8493,student8493@test.com,PHYSICS
8494,student8494,student8494@test.com,STA
8495,student8495,student8495@test.com,PHYSICS
8496,student8496,student8496@test.com,ECON
8497,student8497,student8497@test.com,PHIL
8498,student8498,student8498@test.com,ECE
8499,student8499,student8499@test.com,RELIGION
8500,student8500,student8500@test.com,PPE
8501,student8501,student8501@test.com,MATH
8502,student8502,student8502@test.com,FRENCH
8503,student8503,student8503@test.com,ECE
8504,student8504,student8504@test.com,PHIL
8505,student8505,student8505@test.com,CULANTH
8506,student8506,student8506@test.com,STA
8507,student8507,student8507@test.com,EVANTH
8508,student8508,student8508@test.com,CULANTH
8509,student8509,student8509@test.com,EVANTH
8510,student8510,student8510@test.com,BIOCHEM
8511,student8511,student8511@test.com,PHYSICS
8512,student8512,student8512@test.com,PHIL
8513,student8513,student8513@test.com,PHYSICS
8514,student8514,student8514@test.com,COMPSCI
8515,student8515,student8515@test.com,CULANTH
8516,student8516,student8516@test.com,COMPSCI
8517,student8517,student8517@test.com,MGRECON
8518,student8518,student8518@test.com,PHIL
8519,student8519,student8519@test.com,PPE
8520,student8520,student8520@test.com,SPANISH
8521,student8521,student8521@test.com,BME
8522,student8522,student8522@test.com,GLHLTH
8523,student8523,student8523@test.com,PHYSICS
8524,student8524,student8524@test.com,ECE
8525,student8525,student8525@test.com,PHIL
8526,student8526,student8526@test.com,STA
8527,student8527,student8527@test.com,CHEM
8528,student8528,student8528@test.com,SPANISH
8529,student8529,student8529@test.com,EDUC
8530,student8530,student8530@test.com,EVANTH
8531,student8531,student8531@test.com,BIOCHEM
8532,student8532,student8532@test.com,BME
8533,student8533,student8533@test.com,PPE
8534,student8534,student8534@test.com,ARTHIST
8535,student8535,student8535@test.com,FRENCH
8536,student8536,student8536@test.com,BIOCHEM
8537,student8537,student8537@test.com,BIOLOGY
8538,student8538,student8538@test.com,BIOLOGY
8539,student8539,student8539@test.com,HISTORY
8540,student8540,student8540@test.com,GLHLTH
8541,student8541,student8541@test.com,ARABIC
8542,student8542,student8542@test.com,ECON
8543,student8543,student8543@test.com,EDUC
8544,student8544,student8544@test.com,PPE
8545,student8545,student8545@test.com,PSY
8546,student8546,student8546@test.com,SPANISH
8547,student8547,student8547@test.com,RELIGION
8548,student8548,student8548@test.com,GERMAN
8549,student8549,student8549@test.com,STA
8550,student8550,student8550@test.com,NEUROSCI
8551,student8551,student8551@test.com,GERMAN
8552,student8552,student8552@test.com,CHEM
8553,student8553,student8553@test.com,CHEM
8554,student8554,student8554@test.com,EDUC
8555,student8555,student8555@test.com,NEUROSCI
8556,student8556,student8556@test.com,SPANISH
8557,student8557,student8557@test.com,FRENCH
8558,student8558,student8558@test.com,EGR
8559,student8559,student8559@test.com,SPANISH
8560,student8560,student8560@test.com,CHEM
8561,student8561,student8561@test.com,HISTORY
8562,student8562,student8562@test.com,EGR
8563,student8563,student8563@test.com,HISTORY
8564,student8564,student8564@test.com,BME
8565,student8565,student8565@test.com,EVANTH
8566,student8566,student8566@test.com,BME
8567,student8567,student8567@test.com,PSY
8568,student8568,student8568@test.com,BME
8569,student8569,student8569@test.com,ECON
8570,student8570,student8570@test.com,GERMAN
8571,student8571,student8571@test.com,EGR
8572,student8572,student8572@test.com,ECON
8573,student8573,student8573@test.com,ECON
8574,student8574,student8574@test.com,ARABIC
8575,student8575,student8575@test.com,CHEM
8576,student8576,student8576@test.com,FRENCH
8577,student8577,student8577@test.com,BME
8578,student8578,student8578@test.com,EGR
8579,student8579,student8579@test.com,BIOLOGY
8580,student8580,student8580@test.com,NEUROSCI
8581,student8581,student8581@test.com,PSY
8582,student8582,student8582@test.com,HISTORY
8583,student8583,student8583@test.com,ARTHIST
8584,student8584,student8584@test.com,RELIGION
8585,student8585,student8585@test.com,PPE
8586,student8586,student8586@test.com,CHEM
8587,student8587,student8587@test.com,EDUC
8588,student8588,student8588@test.com,PHYSICS
8589,student8589,student8589@test.com,CULANTH
8590,student8590,student8590@test.com,EDUC
8591,student8591,student8591@test.com,ARABIC
8592,student8592,student8592@test.com,CULANTH
8593,student8593,student8593@test.com,CHEM
8594,student8594,student8594@test.com,BIOLOGY
8595,student8595,student8595@test.com,MATH
8596,student8596,student8596@test.com,PHYSICS
8597,student8597,student8597@test.com,ARABIC
8598,student8598,student8598@test.com,MUSIC
8599,student8599,student8599@test.com,CHINESE
8600,student8600,student8600@test.com,EGR
8601,student8601,student8601@test.com,MGRECON
8602,student8602,student8602@test.com,GERMAN
8603,student8603,student8603@test.com,NEUROSCI
8604,student8604,student8604@test.com,MATH
8605,student8605,student8605@test.com,RELIGION
8606,student8606,student8606@test.com,BIOLOGY
8607,student8607,student8607@test.com,ECE
8608,student8608,student8608@test.com,PHIL
8609,student8609,student8609@test.com,PHIL
8610,student8610,student8610@test.com,BIOLOGY
8611,student8611,student8611@test.com,MATH
8612,student8612,student8612@test.com,EGR
8613,student8613,student8613@test.com,COMPSCI
8614,student8614,student8614@test.com,PSY
8615,student8615,student8615@test.com,ECON
8616,student8616,student8616@test.com,BIOCHEM
8617,student8617,student8617@test.com,HISTORY
8618,student8618,student8618@test.com,PUBPOL
8619,student8619,student8619@test.com,MUSIC
8620,student8620,student8620@test.com,ECE
8621,student8621,student8621@test.com,CHEM
8622,student8622,student8622@test.com,HISTORY
8623,student8623,student8623@test.com,ECON
8624,student8624,student8624@test.com,MUSIC
8625,student8625,student8625@test.com,GERMAN
8626,student8626,student8626@test.com,PUBPOL
8627,student8627,student8627@test.com,NEUROSCI
8628,student8628,student8628@test.com,CHEM
8629,student8629,student8629@test.com,RELIGION
8630,student8630,student8630@test.com,STA
8631,student8631,student8631@test.com,CHEM
8632,student8632,student8632@test.com,GERMAN
8633,student8633,student8633@test.com,HISTORY
8634,student8634,student8634@test.com,PUBPOL
8635,student8635,student8635@test.com,CULANTH
8636,student8636,student8636@test.com,FRENCH
8637,student8637,student8637@test.com,ENGLISH
8638,student8638,student8638@test.com,NEUROSCI
8639,student8639,student8639@test.com,HISTORY
8640,student8640,student8640@test.com,BME
8641,student8641,student8641@test.com,ENGLISH
8642,student8642,student8642@test.com,CULANTH
8643,student8643,student8643@test.com,PHIL
8644,student8644,student8644@test.com,PUBPOL
8645,student8645,student8645@test.com,ECON
8646,student8646,student8646@test.com,CULANTH
8647,student8647,student8647@test.com,ECE
8648,student8648,student8648@test.com,PHIL
8649,student8649,student8649@test.com,EVANTH
8650,student8650,student8650@test.com,ECE
8651,student8651,student8651@test.com,PHIL
8652,student8652,student8652@test.com,PSY
8653,student8653,student8653@test.com,MATH
8654,student8654,student8654@test.com,EGR
8655,student8655,student8655@test.com,PHIL
8656,student8656,student8656@test.com,CHEM
8657,student8657,student8657@test.com,CHEM
8658,student8658,student8658@test.com,GERMAN
8659,student8659,student8659@test.com,CULANTH
8660,student8660,student8660@test.com,ENGLISH
8661,student8661,student8661@test.com,EGR
8662,student8662,student8662@test.com,ARABIC
8663,student8663,student8663@test.com,PSY
8664,student8664,student8664@test.com,BIOLOGY
8665,student8665,student8665@test.com,MATH
8666,student8666,student8666@test.com,MGRECON
8667,student8667,student8667@test.com,CHEM
8668,student8668,student8668@test.com,HISTORY
8669,student8669,student8669@test.com,ARABIC
8670,student8670,student8670@test.com,ARTHIST
8671,student8671,student8671@test.com,MGRECON
8672,student8672,student8672@test.com,SPANISH
8673,student8673,student8673@test.com,CHINESE
8674,student8674,student8674@test.com,MGRECON
8675,student8675,student8675@test.com,STA
8676,student8676,student8676@test.com,GLHLTH
8677,student8677,student8677@test.com,COMPSCI
8678,student8678,student8678@test.com,ECE
8679,student8679,student8679@test.com,SPANISH
8680,student8680,student8680@test.com,EDUC
8681,student8681,student8681@test.com,EGR
8682,student8682,student8682@test.com,BIOCHEM
8683,student8683,student8683@test.com,EDUC
8684,student8684,student8684@test.com,PUBPOL
8685,student8685,student8685@test.com,BME
8686,student8686,student8686@test.com,STA
8687,student8687,student8687@test.com,PHIL
8688,student8688,student8688@test.com,ARABIC
